188,-5,-3,1.1294514069845498,4
203,0,-4,91.04165291513033,1
200,-1,-2,74.23363093934165,2
252,13,12,99.27384573861067,1
250,12,11,61.514830875333885,1
248,11,12,3.1890568047135077,3
199,-1,-10,47.47619938777143,4
214,3,-7,71.53694265919178,4
247,11,-4,97.45784327728917,2
258,14,-13,31.864020914278104,1
262,16,-12,41.5133412581403,2
287,22,-15,83.40552423595683,4
297,24,-11,91.58357616456112,4
288,22,2,21.909457512748833,1
281,20,9,22.523024050576872,4
202,0,-7,23.071448118586996,2
181,-8,-13,32.719828707251295,1
178,-10,-10,69.78559183604143,2
190,-4,-10,71.36560833966882,1
191,-3,-16,33.836364782185264,1
183,-7,-13,79.22185264028964,4
197,-1,-17,33.4180426679216,2
207,1,-17,19.41839100294562,2
201,0,-11,99.1810062284991,1
198,-1,-13,84.52605551123737,3
184,-7,-11,59.219145058564145,2
186,-6,-11,14.871949805095593,1
241,9,-2,35.57995389605893,4
263,16,0,69.56990782567775,1
276,19,7,0.5416939101891365,4
264,16,5,15.404422561985058,3
277,19,10,57.35429502893442,4
