91,-7,-8,78.22749274154822,3
90,-10,-7,81.54862655882074,3
89,-12,-8,72.65995128037522,2
88,-12,-9,78.55212349481,3
87,-13,-12,79.75208570867822,3
86,-20,-12,81.27528394292779,3
83,-24,-12,73.72668506236168,3
70,-26,-14,56.08305162861609,2
71,-23,-15,60.296757619765714,2
72,-19,-22,65.18972669816947,2
75,-19,-25,58.48505338551012,2
78,-16,-25,50.69303259215673,2
79,-16,-24,50.92283814882774,1
96,-8,-23,76.45943962365949,3
98,-6,-22,78.55212349481,3
99,-5,-29,81.28284921775638,3
94,-10,-39,76.48889050593107,3
77,-16,-45,53.38067704985674,2
73,-20,-46,50.148199226939,2
74,-20,-43,57.47818633182675,2
53,-26,-42,23.13550317472847,0
54,-26,-40,49.20193488667438,1
57,-25,-39,32.689222202919304,1
58,-25,-36,36.504316718875195,1
45,-30,-36,20.836734271491814,1
40,-31,-36,35.45526168555645,1
36,-33,-38,33.8791412381646,1
31,-34,-38,25.93118766701202,1
26,-36,-37,16.145439647715364,0
27,-36,-36,12.847482662399562,0
28,-36,-34,27.298113044662372,1
32,-34,-33,23.354517626335678,1
37,-33,-34,29.06184766331465,1
46,-30,-31,32.409939988835916,1
48,-29,-31,43.09495148501035,1
50,-28,-32,44.67813582532712,1
49,-28,-33,39.90693696801389,1
52,-27,-33,26.200106531204597,1
55,-26,-31,28.660089131831512,1
56,-26,-29,41.67717697192492,1
51,-28,-29,26.917679934829103,1
41,-31,-27,38.113317165415005,1
34,-34,-27,38.11473673380086,1
33,-34,-29,33.64804263927967,1
30,-35,-30,38.544391814338645,1
29,-36,-30,39.44905040095558,1
18,-41,-30,12.840026354734347,0
14,-42,-30,21.662097545797508,0
10,-43,-29,13.103975247038932,0
15,-42,-28,23.958448415401342,0
11,-43,-27,14.333238832394345,0
5,-45,-27,18.579459567299935,0
19,-40,-25,20.55244478388491,1
23,-39,-26,17.82345233128111,0
61,-41,-23,58.24179218909719,2
65,-37,-21,73.42684924766111,3
67,-33,-19,57.37087505183155,2
68,-33,-17,58.28222863212571,2
66,-35,-17,55.19911168983116,2
64,-39,-18,63.925466336924636,2
63,-40,-18,57.13591141375476,2
62,-41,-16,62.054530794280545,2
60,-44,-18,52.296683317644806,1
59,-45,-18,63.32755199980089,2
69,-30,-22,64.90949241306534,2
22,-39,-35,14.336726620366996,0
25,-38,-37,13.013276490019615,0
17,-41,-37,14.551845365940894,0
13,-42,-38,17.908276385615373,0
9,-43,-37,13.12736152504535,0
7,-44,-37,15.727873002958875,0
1,-46,-39,12.621220467835968,0
0,-46,-43,15.08128604617029,0
4,-45,-43,23.131275905975983,0
3,-45,-44,13.463349691311489,0
2,-45,-45,19.85190419019765,1
6,-44,-45,18.700905929129988,0
8,-43,-43,12.611727529174177,0
12,-42,-46,17.108134440929856,0
20,-39,-44,18.860095529205758,0
21,-39,-43,15.815507449117732,0
24,-38,-45,13.551213298887495,0
35,-33,-42,39.87506469818958,1
39,-31,-40,40.42068873311918,1
38,-32,-39,23.400855747714026,1
44,-30,-42,39.260023884869014,1
43,-30,-43,45.7470157992436,1
42,-30,-44,26.07657143895954,1
47,-29,-41,41.46619517216064,1
16,-41,-40,17.578559559124535,0
76,-18,-32,47.704038023402234,1
97,-6,-44,76.68776488427409,3
84,-23,-5,80.86194013159081,3
85,-22,-2,77.38344039262643,3
82,-29,-2,74.23468254255063,2
81,-30,-6,81.36709464466432,3
80,-38,-3,80.92981523031672,3
109,-44,1,13.632824359095965,0
