291,-10,0,98.93763897601876,4
146,-10,9,73.50789172225608,2
399,-10,11,90.05110409029028,3
152,-7,15,6.770586104804857,4
154,-6,8,42.32191881608723,2
155,-6,9,68.17879361148755,3
397,-6,15,75.07617922681162,1
156,-6,28,3.736755446572805,1
288,-5,-2,62.082081331199866,3
386,-4,-1,6.73131799739136,1
161,-4,15,33.707321042404786,3
165,-2,8,78.72603544699074,2
290,-1,3,55.628226597536944,4
168,0,5,10.73518018810479,1
390,0,10,59.33271703951071,3
293,1,2,90.0968954003923,1
170,1,5,39.18588256857106,4
171,1,7,67.96914600788531,4
173,2,7,90.52562571870403,2
388,3,-3,46.33023111213473,4
295,3,4,1.0397446959500445,2
175,3,15,4.686717986520249,3
176,3,38,27.534587692942292,2
177,4,8,78.80072356650972,3
322,4,24,66.22548514451005,4
178,5,2,96.88007330420109,4
179,5,10,63.95658966950453,1
308,5,26,65.24775575917836,1
354,5,30,9.105766280917344,4
180,5,33,0.9206692631723099,1
181,5,34,97.82947237294714,4
182,5,39,87.6289431841039,3
184,7,1,32.42645833060178,2
185,7,5,37.32681941339413,3
186,7,8,51.57731959551591,2
187,7,16,68.28140529042956,3
188,8,7,66.79869549619343,1
189,8,11,43.90509970831321,3
190,8,14,6.369293411491399,3
194,9,1,90.66519504110725,2
195,9,38,31.50447953112224,2
200,11,5,23.858094007071752,2
201,11,11,45.59350454472955,3
205,12,14,72.3663921603012,4
325,12,16,15.699924363913084,1
206,12,39,55.50185490415487,4
212,14,29,72.45027216023045,4
213,14,31,76.58345937048178,1
221,16,9,72.7868979139809,3
222,16,26,58.71270393009121,4
223,16,30,69.60664884890495,3
224,16,38,24.98535462852947,1
227,17,3,50.475187504883756,3
320,17,5,72.54698480406478,3
309,17,7,12.484186858091613,1
228,17,16,53.53575303010465,1
314,18,15,84.14067101707936,3
234,19,14,49.67251583004007,2
235,19,30,30.24757329091128,2
307,20,16,75.05956090478128,2
237,20,29,4.370705219807294,4
239,21,30,83.45314693932654,2
240,21,38,50.41212405693328,2
244,22,1,48.05663391419275,2
245,22,5,49.27063453997029,3
246,22,31,66.96198969268941,3
247,23,0,79.28830302711974,2
249,24,6,5.725856624515346,1
250,24,18,77.61207228894331,1
251,24,23,13.461613656457413,3
255,26,1,83.46794277517418,4
312,26,6,50.1593406075568,2
256,26,32,88.84839366750231,3
263,27,25,29.794031973441058,3
264,27,28,92.63295023045144,1
311,27,32,39.75243835056819,1
268,28,27,59.308442201419446,3
326,29,2,30.34895255023759,2
270,29,31,68.90452280741965,2
271,29,33,34.9330193893526,2
274,30,3,61.20268287906504,1
275,30,20,97.64000661024141,3
276,30,40,30.860413845545654,4
323,31,14,77.77130526345364,4
283,32,-3,33.051921257369806,2
284,32,7,75.4227505983344,2
