201,11,11,62.60710866666667,1
205,12,14,62.60710866666667,0
186,7,8,62.60710866666667,1
264,27,28,62.60710866666667,1
271,29,33,62.60710866666667,0
323,31,14,62.60710866666667,1
275,30,20,62.60710866666667,1
263,27,25,62.60710866666667,1
270,29,31,62.60710866666667,1
311,27,32,62.60710866666667,3
240,21,38,62.60710866666667,0
224,16,38,62.60710866666667,1
206,12,39,62.60710866666667,0
195,9,38,62.60710866666667,1
182,5,39,62.60710866666667,0
256,26,32,62.60710866666667,2
246,22,31,62.60710866666667,1
239,21,30,62.60710866666667,1
237,20,29,62.60710866666667,3
235,19,30,62.60710866666667,1
213,14,31,62.60710866666667,1
212,14,29,62.60710866666667,0
223,16,30,62.60710866666667,2
354,5,30,62.60710866666667,1
180,5,33,62.60710866666667,0
181,5,34,62.60710866666667,0
176,3,38,62.60710866666667,1
146,-10,9,62.60710866666667,1
399,-10,11,62.60710866666667,1
388,3,-3,62.60710866666667,1
283,32,-3,62.60710866666667,0
326,29,2,62.60710866666667,1
274,30,3,62.60710866666667,1
284,32,7,62.60710866666667,0
312,26,6,62.60710866666667,1
249,24,6,62.60710866666667,0
307,20,16,62.60710866666667,1
245,22,5,62.60710866666667,0
255,26,1,62.60710866666667,0
247,23,0,62.60710866666667,2
244,22,1,62.60710866666667,1
227,17,3,62.60710866666667,1
194,9,1,62.60710866666667,0
320,17,5,62.60710866666667,1
309,17,7,62.60710866666667,1
221,16,9,62.60710866666667,1
185,7,5,62.60710866666667,1
184,7,1,62.60710866666667,1
293,1,2,62.60710866666667,3
178,5,2,62.60710866666667,1
295,3,4,62.60710866666667,3
200,11,5,62.60710866666667,0
179,5,10,62.60710866666667,0
188,8,7,62.60710866666667,3
171,1,7,62.60710866666667,1
173,2,7,62.60710866666667,0
170,1,5,62.60710866666667,0
168,0,5,62.60710866666667,1
290,-1,3,62.60710866666667,0
288,-5,-2,62.60710866666667,3
386,-4,-1,62.60710866666667,1
165,-2,8,62.60710866666667,1
177,4,8,62.60710866666667,1
189,8,11,62.60710866666667,1
190,8,14,62.60710866666667,2
228,17,16,62.60710866666667,1
314,18,15,62.60710866666667,1
234,19,14,62.60710866666667,0
251,24,23,62.60710866666667,0
268,28,27,62.60710866666667,2
250,24,18,62.60710866666667,1
325,12,16,62.60710866666667,1
187,7,16,62.60710866666667,1
175,3,15,62.60710866666667,2
222,16,26,62.60710866666667,2
308,5,26,62.60710866666667,1
322,4,24,62.60710866666667,0
390,0,10,62.60710866666667,1
154,-6,8,62.60710866666667,1
155,-6,9,62.60710866666667,0
152,-7,15,62.60710866666667,1
397,-6,15,62.60710866666667,1
161,-4,15,62.60710866666667,3
291,-10,0,62.60710866666667,1
