277,30,41,18.507538507914084,1
279,31,43,82.3145620535693,4
265,27,43,99.3032443703411,2
258,26,48,56.946210754911995,3
315,25,49,32.988766288982255,2
257,26,45,3.977941726204865,4
253,25,46,85.3289611754898,2
266,27,54,82.15609490238926,3
272,29,63,63.68940938277625,2
260,26,65,69.69054655747865,3
252,24,63,87.71699925030124,2
259,26,59,74.53592931951806,4
316,24,53,60.88609398884418,4
241,21,46,74.09737699466122,3
229,17,43,9.983510465673797,2
248,23,57,94.33505483775329,1
238,20,47,69.44761472694604,3
327,20,56,39.51181270215143,1
242,21,57,15.727649199628082,1
267,27,65,95.22923796629004,4
285,32,67,54.34401672473347,3
344,29,68,37.691859582368046,1
273,29,70,42.68507244234431,4
280,31,75,89.82748157076874,2
281,31,77,55.46076248025018,4
282,31,78,86.153966038302,4
269,28,75,90.68277366144179,3
286,32,82,24.989921339781045,3
332,26,83,32.66441115388851,3
336,19,80,40.935725019405396,2
278,30,72,65.45786110245761,1
261,26,70,61.597596016915276,1
329,24,71,58.20736118360218,4
335,27,68,79.34184853593995,2
339,28,68,12.833674207570064,2
219,15,64,17.188449212012944,3
236,19,64,50.62057067421976,1
342,22,72,36.13823171746621,1
321,21,72,51.39388598249047,3
230,17,72,65.41254823232808,3
328,22,69,41.48657180240665,4
331,23,68,61.403084165508915,2
337,20,68,11.227627459142065,2
330,18,70,2.168348367073795,4
346,18,69,97.73876199795227,3
243,21,76,52.969526544080004,3
231,17,76,72.1032384481036,3
345,17,77,58.11292546737316,3
232,17,80,21.839602763484056,1
262,26,82,46.61248283249552,1
254,25,84,54.65606655018671,2
226,16,81,96.7729704943996,4
341,15,82,76.71647047740629,3
333,17,85,4.814772333937564,4
338,11,85,71.93091560163919,4
193,8,85,10.33958873283084,3
324,13,81,94.0183901708159,2
217,14,80,5.694752126743667,4
211,13,78,97.32009387670396,2
220,15,73,57.567069686514635,2
343,13,67,73.0298920517134,1
210,13,63,52.51198072336713,2
225,16,55,0.25515511473280506,4
233,18,48,61.64471096270483,2
310,15,42,58.903278772504315,4
197,10,41,27.745451682533876,3
207,12,43,35.461294042847825,4
218,15,45,72.18589977985152,2
318,12,45,73.80607047236391,4
214,14,50,49.670229329048915,2
208,12,49,90.40091577595513,2
215,14,56,34.12657651291957,1
209,13,56,88.05503485305903,1
203,11,55,82.26539226521992,1
198,10,55,3.192248975791791,4
365,10,60,38.029473360229574,1
199,10,62,9.693267360325216,3
204,11,63,79.43176544589296,1
313,9,61,93.9558148659818,3
192,8,57,54.085051316395116,3
202,11,49,9.363253550000309,1
191,8,43,86.7752939641161,1
394,5,58,55.57469998531528,2
359,8,61,23.54688461804477,4
183,6,65,93.22099282698935,2
317,5,64,93.79851001338176,2
319,3,76,67.07846430508796,4
172,1,79,61.28246673816346,4
304,2,80,45.244422107924684,1
298,3,83,56.954650733165046,2
196,9,82,71.5926467290654,1
334,8,81,92.05082355784076,2
389,-5,84,77.4535379709163,1
167,-1,73,0.7971314359201912,3
158,-6,74,42.77299224057504,2
164,-3,79,49.60683576083635,4
160,-5,78,33.22916172257669,2
151,-9,76,66.76846176222024,2
174,2,66,20.853126360222475,1
340,3,59,38.220346054565844,1
147,-10,48,17.881389123177925,2
157,-6,52,0.35158279370818535,4
159,-5,54,77.59906146674014,1
169,0,55,77.05061779055573,1
